thermal capacitance (kWh/°C),thermal resistance (°C/kW),rated power (kW),COP,temperature deadband (°C),temperature set point (°C)
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
0.6,90,0.3,2,1.5,2.5
